Date,City,Temperature (°C),Humidity (%),Wind Speed (km/h),Weather Condition
2010-02-22,Dallas,2.4,96,15.4,Clear
2010-02-22,San Jose,21.9,28,22.3,Snowy
2010-02-23,New York,39.0,80,23.4,Rainy
2010-02-23,Los Angeles,36.7,32,28.7,Foggy
2010-02-23,Chicago,16.5,99,28.2,Cloudy
2010-02-23,Houston,22.1,60,28.2,Clear
2010-02-23,Phoenix,15.1,45,20.1,Foggy
2010-02-23,Philadelphia,37.7,92,13.5,Cloudy
2010-02-23,San Antonio,25.0,91,14.1,Clear
2010-02-23,San Diego,32.5,70,11.0,Foggy
2010-02-23,Dallas,7.4,92,28.9,Clear
2010-02-23,San Jose,-0.1,63,8.6,Snowy
2010-02-24,New York,20.6,83,12.4,Snowy
2010-02-24,Los Angeles,2.2,89,18.0,Thunderstorm
2010-02-24,Chicago,5.7,19,6.1,Thunderstorm
2010-02-24,Houston,32.9,36,7.8,Cloudy
2010-02-24,Phoenix,36.3,76,24.3,Cloudy
2010-02-24,Philadelphia,9.2,18,3.9,Clear
2010-02-24,San Antonio,18.6,72,0.4,Thunderstorm
2010-02-24,San Diego,39.4,67,5.1,Thunderstorm
2010-02-24,Dallas,16.9,93,27.5,Thunderstorm
2010-02-24,San Jose,33.6,89,26.0,Cloudy
2010-02-25,New York,16.4,85,30.0,Thunderstorm
2010-02-25,Los Angeles,34.1,82,13.6,Cloudy
2010-02-25,Chicago,14.8,39,25.4,Thunderstorm
2010-02-25,Houston,39.2,25,26.7,Rainy
2010-02-25,Phoenix,32.2,89,17.4,Cloudy
2010-02-25,Philadelphia,-0.2,30,26.9,Clear
2010-02-25,San Antonio,-8.6,78,26.8,Cloudy
2010-02-25,San Diego,-0.8,39,4.6,Clear
2010-02-25,Dallas,15.8,93,22.3,Rainy
2010-02-25,San Jose,3.6,90,21.7,Thunderstorm
2010-02-26,New York,23.2,39,1.8,Clear
2010-02-26,Los Angeles,16.2,77,20.0,Cloudy
2010-02-26,Chicago,37.4,75,21.4,Cloudy
2010-02-26,Houston,0.6,58,3.3,Foggy
2010-02-26,Phoenix,7.4,90,11.1,Cloudy
2010-02-26,Philadelphia,-8.8,99,20.8,Thunderstorm
2010-02-26,San Antonio,19.4,77,15.1,Cloudy
2010-02-26,San Diego,14.8,51,19.8,Clear
2010-02-26,Dallas,-3.6,12,11.0,Foggy
2010-02-26,San Jose,31.1,27,26.1,Snowy
2010-02-27,New York,-7.0,24,15.8,Thunderstorm
2010-02-27,Los Angeles,0.5,29,7.8,Thunderstorm
2010-02-27,Chicago,12.6,26,24.6,Cloudy
2010-02-27,Houston,22.5,74,13.4,Clear
2010-02-27,Phoenix,39.5,66,21.2,Clear
2010-02-27,Philadelphia,14.3,99,15.5,Clear
2010-02-27,San Antonio,22.9,53,6.3,Rainy
2010-02-27,San Diego,0.6,100,20.3,Rainy
2010-02-27,Dallas,23.3,94,21.6,Foggy
2010-02-27,San Jose,-4.8,30,4.7,Clear
2010-02-28,New York,7.5,99,26.9,Snowy
2010-02-28,Los Angeles,5.3,55,12.1,Foggy
2010-02-28,Chicago,29.0,32,6.2,Snowy
2010-02-28,Houston,6.6,47,9.3,Foggy
2010-02-28,Phoenix,33.8,82,1.1,Foggy
2010-02-28,Philadelphia,26.0,92,21.4,Snowy
2010-02-28,San Antonio,32.4,15,4.5,Thunderstorm
2010-02-28,San Diego,6.3,64,12.3,Cloudy
2010-02-28,Dallas,-6.5,18,1.3,Cloudy
2010-02-28,San Jose,36.9,14,20.5,Cloudy
2010-03-01,New York,18.5,83,26.2,Snowy
2010-03-01,Los Angeles,-0.5,74,19.8,Rainy
2010-03-01,Chicago,-9.4,86,23.9,Foggy
2010-03-01,Houston,-2.6,80,16.7,Thunderstorm
2010-03-01,Phoenix,-8.9,44,26.5,Clear
2010-03-01,Philadelphia,18.5,74,2.0,Thunderstorm
2010-03-01,San Antonio,-3.1,78,10.0,Clear
2010-03-01,San Diego,3.9,13,21.7,Rainy
2010-03-01,Dallas,34.4,21,10.8,Foggy
2010-03-01,San Jose,26.3,13,29.3,Thunderstorm
2010-03-02,New York,25.8,56,6.8,Clear
2010-03-02,Los Angeles,9.2,59,26.2,Snowy
2010-03-02,Chicago,-3.9,38,15.5,Clear
2010-03-02,Houston,-5.6,39,12.2,Thunderstorm
2010-03-02,Phoenix,2.3,48,16.8,Rainy
2010-03-02,Philadelphia,21.5,62,12.9,Cloudy
2010-03-02,San Antonio,12.1,77,1.2,Foggy
2010-03-02,San Diego,-4.6,29,29.6,Clear
2010-03-02,Dallas,15.0,42,27.8,Clear
2010-03-02,San Jose,9.5,48,14.2,Rainy
2010-03-03,New York,17.0,72,1.5,Thunderstorm
2010-03-03,Los Angeles,10.7,84,10.0,Clear
2010-03-03,Chicago,22.1,63,9.1,Rainy
2010-03-03,Houston,37.7,91,7.5,Thunderstorm
2010-03-03,Phoenix,21.5,54,21.1,Rainy
2010-03-03,Philadelphia,5.4,72,19.6,Foggy
2010-03-03,San Antonio,33.7,68,9.5,Rainy
2010-03-03,San Diego,9.2,99,23.6,Rainy
2010-03-03,Dallas,18.1,85,26.2,Rainy
2010-03-03,San Jose,4.7,92,0.8,Clear
2010-03-04,New York,31.8,27,7.3,Rainy
2010-03-04,Los Angeles,8.3,64,19.5,Clear
2010-03-04,Chicago,25.9,67,5.4,Clear
2010-03-04,Houston,-1.8,47,14.4,Cloudy
2010-03-04,Phoenix,8.2,48,21.8,Thunderstorm
2010-03-04,Philadelphia,-6.7,78,4.4,Clear
2010-03-04,San Antonio,-6.1,55,25.4,Snowy
2010-03-04,San Diego,29.9,83,24.2,Foggy
2010-03-04,Dallas,12.4,99,20.6,Snowy
2010-03-04,San Jose,2.5,34,14.9,Clear
2010-03-05,New York,39.3,15,8.7,Foggy
2010-03-05,Los Angeles,-2.6,68,26.7,Foggy
2010-03-05,Chicago,18.9,81,5.5,Clear
2010-03-05,Houston,27.2,63,6.0,Foggy
2010-03-05,Phoenix,10.2,12,12.5,Snowy
2010-03-05,Philadelphia,24.0,95,16.2,Cloudy
2010-03-05,San Antonio,5.3,41,2.2,Thunderstorm
2010-03-05,San Diego,25.1,58,23.0,Thunderstorm
2010-03-05,Dallas,19.4,12,7.4,Rainy
2010-03-05,San Jose,4.6,90,0.6,Cloudy
2010-03-06,New York,31.9,92,6.2,Snowy
2010-03-06,Los Angeles,12.0,46,23.5,Rainy
2010-03-06,Chicago,14.3,93,13.0,Snowy
2010-03-06,Houston,-0.0,58,28.6,Foggy
2010-03-06,Phoenix,21.6,83,10.3,Cloudy
2010-03-06,Philadelphia,15.7,88,8.1,Snowy
2010-03-06,San Antonio,-3.0,76,5.8,Cloudy
2010-03-06,San Diego,10.3,80,26.8,Thunderstorm
2010-03-06,Dallas,1.6,100,13.9,Thunderstorm
2010-03-06,San Jose,-6.3,90,11.2,Snowy
2010-03-07,New York,-4.1,67,12.3,Clear
2010-03-07,Los Angeles,20.5,14,8.7,Foggy
2010-03-07,Chicago,6.1,33,24.1,Rainy
2010-03-07,Houston,27.0,48,4.2,Foggy
2010-03-07,Phoenix,30.4,81,13.9,Cloudy
2010-03-07,Philadelphia,17.7,70,14.3,Clear
2010-03-07,San Antonio,36.6,66,10.2,Snowy
2010-03-07,San Diego,-8.3,70,7.5,Snowy
2010-03-07,Dallas,-8.5,76,18.7,Snowy
2010-03-07,San Jose,-8.6,58,15.8,Foggy
2010-03-08,New York,14.8,56,6.4,Thunderstorm
2010-03-08,Los Angeles,31.5,75,5.0,Clear
2010-03-08,Chicago,26.7,90,23.4,Rainy
2010-03-08,Houston,38.3,10,29.2,Rainy
2010-03-08,Phoenix,9.0,86,1.8,Rainy
2010-03-08,Philadelphia,-6.3,52,8.6,Snowy
2010-03-08,San Antonio,-8.0,77,28.3,Rainy
2010-03-08,San Diego,29.7,67,28.3,Snowy
2010-03-08,Dallas,0.2,77,19.7,Clear
2010-03-08,San Jose,25.6,62,8.9,Rainy
2010-03-09,New York,20.6,32,4.8,Thunderstorm
2010-03-09,Los Angeles,28.3,87,24.6,Thunderstorm
2010-03-09,Chicago,27.6,45,9.1,Snowy
2010-03-09,Houston,-5.0,84,21.1,Clear
2010-03-09,Phoenix,-4.1,62,23.2,Snowy
2010-03-09,Philadelphia,37.3,30,1.6,Snowy
2010-03-09,San Antonio,25.3,83,2.7,Clear
2010-03-09,San Diego,29.3,42,22.5,Rainy
2010-03-09,Dallas,20.1,30,21.6,Snowy
2010-03-09,San Jose,-2.3,92,18.0,Cloudy
2010-03-10,New York,-8.9,26,15.1,Clear
2010-03-10,Los Angeles,5.9,17,28.9,Foggy
2010-03-10,Chicago,0.3,68,11.0,Snowy
2010-03-10,Houston,10.1,48,1.7,Thunderstorm
2010-03-10,Phoenix,-1.8,20,18.8,Snowy
2010-03-10,Philadelphia,8.5,72,10.5,Snowy
2010-03-10,San Antonio,19.3,99,13.7,Cloudy
2010-03-10,San Diego,9.9,10,5.8,Snowy
2010-03-10,Dallas,1.6,46,10.8,Foggy
2010-03-10,San Jose,31.0,49,18.4,Rainy
2010-03-11,New York,37.2,19,18.3,Rainy
2010-03-11,Los Angeles,-0.2,87,11.7,Snowy
2010-03-11,Chicago,30.0,96,6.3,Clear
2010-03-11,Houston,21.4,76,6.8,Snowy
2010-03-11,Phoenix,36.2,96,8.1,Snowy
2010-03-11,Philadelphia,-3.1,17,4.1,Cloudy
2010-03-11,San Antonio,38.4,98,16.0,Clear
2010-03-11,San Diego,5.5,99,8.7,Thunderstorm
2010-03-11,Dallas,30.7,87,13.1,Foggy
2010-03-11,San Jose,20.3,21,1.4,Cloudy
2010-03-12,New York,2.0,75,19.0,Foggy
2010-03-12,Los Angeles,1.1,28,8.5,Snowy
2010-03-12,Chicago,-2.8,83,17.9,Foggy
2010-03-12,Houston,31.1,33,6.9,Foggy
2010-03-12,Phoenix,20.9,47,17.0,Clear
2010-03-12,Philadelphia,3.9,69,9.3,Snowy
2010-03-12,San Antonio,-5.6,73,17.4,Foggy
2010-03-12,San Diego,36.3,23,29.0,Rainy
2010-03-12,Dallas,7.4,68,2.1,Rainy
2010-03-12,San Jose,9.4,22,11.5,Foggy
2010-03-13,New York,37.1,11,27.4,Snowy
2010-03-13,Los Angeles,35.1,86,14.8,Clear
2010-03-13,Chicago,29.4,14,18.0,Rainy
2010-03-13,Houston,-5.1,16,21.7,Snowy
2010-03-13,Phoenix,18.4,23,3.3,Foggy
2010-03-13,Philadelphia,11.7,57,16.1,Clear
2010-03-13,San Antonio,38.7,17,7.1,Clear
2010-03-13,San Diego,-5.7,58,3.1,Foggy
2010-03-13,Dallas,26.0,28,1.4,Clear
2010-03-13,San Jose,-6.9,15,4.0,Thunderstorm
2010-03-14,New York,11.9,29,3.1,Thunderstorm
2010-03-14,Los Angeles,-0.8,67,11.3,Thunderstorm
2010-03-14,Chicago,-0.8,68,17.2,Foggy
2010-03-14,Houston,35.3,64,17.4,Thunderstorm
2010-03-14,Phoenix,25.8,75,22.8,Clear
2010-03-14,Philadelphia,2.7,27,6.8,Clear
2010-03-14,San Antonio,17.5,98,13.0,Foggy
2010-03-14,San Diego,-0.7,75,28.8,Clear
2010-03-14,Dallas,-5.8,45,27.0,Thunderstorm
2010-03-14,San Jose,31.0,57,29.7,Thunderstorm
2010-03-15,New York,32.7,91,8.2,Cloudy
2010-03-15,Los Angeles,-1.6,80,11.9,Clear
2010-03-15,Chicago,14.5,33,5.9,Snowy
2010-03-15,Houston,34.1,10,14.7,Cloudy
2010-03-15,Phoenix,24.4,60,19.0,Cloudy
2010-03-15,Philadelphia,12.7,58,7.0,Clear
2010-03-15,San Antonio,-5.5,56,24.4,Cloudy
2010-03-15,San Diego,8.8,32,23.7,Cloudy
2010-03-15,Dallas,-7.4,100,9.6,Cloudy
2010-03-15,San Jose,27.8,35,10.5,Snowy
2010-03-16,New York,19.4,70,23.7,Cloudy
2010-03-16,Los Angeles,31.3,33,4.9,Thunderstorm
2010-03-16,Chicago,12.2,92,10.9,Cloudy
2010-03-16,Houston,27.2,13,30.0,Clear
2010-03-16,Phoenix,-5.1,23,24.2,Rainy
2010-03-16,Philadelphia,19.7,73,19.5,Snowy
2010-03-16,San Antonio,5.2,81,18.2,Foggy
2010-03-16,San Diego,13.7,48,3.4,Thunderstorm
2010-03-16,Dallas,2.7,46,18.0,Cloudy
2010-03-16,San Jose,29.5,24,24.2,Snowy
2010-03-17,New York,-5.7,80,6.2,Thunderstorm
2010-03-17,Los Angeles,4.3,29,29.3,Foggy
2010-03-17,Chicago,29.0,48,24.5,Rainy
2010-03-17,Houston,-4.6,36,13.3,Cloudy
2010-03-17,Phoenix,23.3,86,20.2,Cloudy
2010-03-17,Philadelphia,3.6,77,4.4,Snowy
2010-03-17,San Antonio,2.9,56,8.4,Snowy
2010-03-17,San Diego,-9.3,99,13.3,Foggy
2010-03-17,Dallas,17.5,15,18.4,Thunderstorm
2010-03-17,San Jose,10.8,40,20.7,Thunderstorm
2010-03-18,New York,36.0,97,22.7,Foggy
2010-03-18,Los Angeles,18.7,96,10.1,Cloudy
2010-03-18,Chicago,38.9,43,2.9,Snowy
2010-03-18,Houston,-4.0,10,7.9,Snowy
2010-03-18,Phoenix,19.9,39,27.3,Snowy
2010-03-18,Philadelphia,30.8,30,6.7,Cloudy
2010-03-18,San Antonio,26.3,80,9.0,Thunderstorm
2010-03-18,San Diego,11.0,27,7.7,Rainy
2010-03-18,Dallas,38.9,48,0.6,Clear
2010-03-18,San Jose,24.9,52,23.5,Rainy
2010-03-19,New York,2.8,74,1.5,Rainy
2010-03-19,Los Angeles,34.4,80,13.6,Rainy
2010-03-19,Chicago,26.8,64,15.7,Thunderstorm
2010-03-19,Houston,36.5,18,11.8,Foggy
2010-03-19,Phoenix,20.7,57,22.3,Clear
2010-03-19,Philadelphia,-6.4,99,9.6,Rainy
2010-03-19,San Antonio,29.2,42,10.2,Snowy
2010-03-19,San Diego,0.4,72,25.1,Foggy
2010-03-19,Dallas,8.2,43,5.7,Rainy
2010-03-19,San Jose,17.5,93,7.4,Snowy
2010-03-20,New York,28.9,35,11.4,Rainy
2010-03-20,Los Angeles,1.9,27,23.3,Foggy
2010-03-20,Chicago,-5.3,72,23.5,Clear
2010-03-20,Houston,21.9,24,1.9,Rainy
2010-03-20,Phoenix,-9.5,27,1.7,Clear
2010-03-20,Philadelphia,24.5,72,18.7,Clear
2010-03-20,San Antonio,4.1,43,8.4,Cloudy
2010-03-20,San Diego,-8.8,33,23.0,Foggy
2010-03-20,Dallas,8.7,42,21.8,Cloudy
2010-03-20,San Jose,17.0,54,21.3,Clear
2010-03-21,New York,3.2,96,24.7,Snowy
2010-03-21,Los Angeles,17.2,60,14.4,Cloudy
2010-03-21,Chicago,-6.1,93,17.6,Cloudy
2010-03-21,Houston,28.9,75,2.7,Rainy
2010-03-21,Phoenix,30.9,67,15.9,Snowy
2010-03-21,Philadelphia,-8.1,29,2.4,Foggy
2010-03-21,San Antonio,11.7,97,2.5,Clear
2010-03-21,San Diego,28.1,52,28.4,Thunderstorm
2010-03-21,Dallas,23.5,78,25.8,Rainy
2010-03-21,San Jose,-1.0,98,24.9,Snowy
2010-03-22,New York,-1.9,70,23.4,Clear
2010-03-22,Los Angeles,11.7,48,10.1,Rainy
2010-03-22,Chicago,14.8,73,13.1,Rainy
2010-03-22,Houston,-0.2,100,27.7,Foggy
2010-03-22,Phoenix,29.0,27,16.1,Snowy
2010-03-22,Philadelphia,6.5,63,2.9,Thunderstorm
2010-03-22,San Antonio,26.4,39,23.4,Foggy
2010-03-22,San Diego,-9.8,100,29.4,Clear
2010-03-22,Dallas,27.9,77,15.9,Rainy
2010-03-22,San Jose,5.0,78,5.2,Snowy
2010-03-23,New York,2.5,16,17.7,Cloudy
2010-03-23,Los Angeles,24.2,95,7.1,Snowy
2010-03-23,Chicago,-9.7,41,27.9,Rainy
2010-03-23,Houston,15.0,89,19.4,Rainy
2010-03-23,Phoenix,27.3,69,3.9,Rainy
2010-03-23,Philadelphia,23.4,79,9.1,Snowy
2010-03-23,San Antonio,-2.3,66,28.5,Thunderstorm
2010-03-23,San Diego,2.2,67,23.3,Rainy
2010-03-23,Dallas,6.1,90,29.8,Snowy
2010-03-23,San Jose,4.0,55,6.4,Cloudy
2010-03-24,New York,13.4,50,0.1,Clear
2010-03-24,Los Angeles,32.0,12,4.1,Thunderstorm
2010-03-24,Chicago,12.3,37,28.7,Thunderstorm
2010-03-24,Houston,21.3,86,29.1,Thunderstorm
2010-03-24,Phoenix,35.4,19,26.6,Thunderstorm
2010-03-24,Philadelphia,38.8,63,18.0,Rainy
2010-03-24,San Antonio,9.3,34,5.9,Snowy
2010-03-24,San Diego,11.7,99,24.9,Foggy
2010-03-24,Dallas,-2.0,15,15.0,Snowy
2010-03-24,San Jose,27.7,55,29.3,Thunderstorm
2010-03-25,New York,16.6,100,5.2,Cloudy
2010-03-25,Los Angeles,6.0,100,15.2,Snowy
2010-03-25,Chicago,3.4,23,26.7,Clear
2010-03-25,Houston,25.1,49,24.0,Snowy
2010-03-25,Phoenix,-4.9,44,1.1,Rainy
2010-03-25,Philadelphia,-9.2,91,6.5,Thunderstorm
2010-03-25,San Antonio,9.3,11,16.4,Thunderstorm
2010-03-25,San Diego,10.4,50,13.2,Thunderstorm
2010-03-25,Dallas,17.6,98,27.8,Foggy
2010-03-25,San Jose,30.0,46,26.7,Clear
2010-03-26,New York,-2.6,29,6.1,Cloudy
2010-03-26,Los Angeles,28.3,84,17.8,Snowy
2010-03-26,Chicago,3.0,76,14.5,Rainy
2010-03-26,Houston,-1.8,55,29.0,Snowy
2010-03-26,Phoenix,31.0,62,20.5,Snowy
2010-03-26,Philadelphia,24.2,40,27.1,Snowy
2010-03-26,San Antonio,17.8,23,9.6,Foggy
2010-03-26,San Diego,17.9,43,22.4,Cloudy
2010-03-26,Dallas,5.9,31,12.0,Snowy
2010-03-26,San Jose,17.6,17,21.4,Clear
2010-03-27,New York,31.9,72,0.4,Foggy
2010-03-27,Los Angeles,10.1,69,29.9,Cloudy
2010-03-27,Chicago,32.7,37,6.8,Cloudy
2010-03-27,Houston,-4.2,17,22.6,Rainy
2010-03-27,Phoenix,-3.8,10,21.9,Foggy
2010-03-27,Philadelphia,7.6,14,18.7,Foggy
2010-03-27,San Antonio,15.7,57,4.9,Clear
2010-03-27,San Diego,37.7,81,12.5,Clear
2010-03-27,Dallas,38.5,55,6.8,Clear
2010-03-27,San Jose,4.7,38,14.7,Rainy
2010-03-28,New York,12.1,93,0.6,Rainy
2010-03-28,Los Angeles,10.5,93,6.4,Cloudy
2010-03-28,Chicago,-3.4,83,14.8,Snowy
2010-03-28,Houston,22.4,90,25.5,Snowy
2010-03-28,Phoenix,23.1,22,26.2,Cloudy
2010-03-28,Philadelphia,24.7,100,3.5,Thunderstorm
2010-03-28,San Antonio,22.2,58,18.1,Cloudy
2010-03-28,San Diego,32.8,35,26.5,Cloudy
2010-03-28,Dallas,-4.6,27,12.6,Rainy
2010-03-28,San Jose,17.1,32,12.5,Snowy
2010-04-01,New York,13.9,11,2.7,Snowy
2010-04-01,Los Angeles,16.6,32,0.3,Clear
2010-04-01,Chicago,-6.2,63,7.3,Rainy
2010-04-01,Houston,-10.0,93,16.0,Thunderstorm
2010-04-01,Phoenix,1.9,55,11.7,Rainy
2010-04-01,Philadelphia,20.2,22,16.3,Foggy
2010-04-01,San Antonio,0.2,13,19.9,Clear
2010-04-01,San Diego,0.8,35,7.6,Rainy
2010-04-01,Dallas,16.2,55,11.7,Snowy
2010-04-01,San Jose,14.3,11,12.6,Rainy
2010-04-02,New York,6.4,39,20.1,Thunderstorm
2010-04-02,Los Angeles,13.0,49,6.9,Foggy
2010-04-02,Chicago,33.8,88,12.6,Foggy
2010-04-02,Houston,15.2,13,16.7,Cloudy
2010-04-02,Phoenix,-7.3,13,19.7,Cloudy
2010-04-02,Philadelphia,27.0,72,2.3,Cloudy
2010-04-02,San Antonio,8.7,84,13.1,Clear
2010-04-02,San Diego,36.2,48,8.3,Rainy
2010-04-02,Dallas,21.1,80,8.6,Clear
2010-04-02,San Jose,12.0,63,11.6,Thunderstorm
2010-04-03,New York,-2.7,39,24.8,Thunderstorm
2010-04-03,Los Angeles,12.7,90,20.6,Clear
2010-04-03,Chicago,30.6,86,7.4,Foggy
2010-04-03,Houston,12.6,100,6.0,Foggy
2010-04-03,Phoenix,2.9,57,6.4,Thunderstorm
2010-04-03,Philadelphia,33.7,77,22.2,Snowy
2010-04-03,San Antonio,6.7,68,18.8,Cloudy
2010-04-03,San Diego,-6.1,75,12.8,Rainy
2010-04-03,Dallas,-1.0,96,7.0,Cloudy
2010-04-03,San Jose,-2.7,87,23.6,Snowy
2010-04-04,New York,23.1,14,10.8,Clear
2010-04-04,Los Angeles,6.5,31,28.6,Cloudy
2010-04-04,Chicago,2.5,100,15.6,Foggy
2010-04-04,Houston,-2.0,68,19.7,Rainy
2010-04-04,Phoenix,30.0,29,20.6,Snowy
2010-04-04,Philadelphia,2.9,46,1.2,Cloudy
2010-04-04,San Antonio,29.7,63,27.3,Cloudy
2010-04-04,San Diego,0.0,96,12.3,Rainy
2010-04-04,Dallas,19.5,28,26.7,Thunderstorm
2010-04-04,San Jose,3.1,74,1.5,Rainy
2010-04-05,New York,21.9,57,8.2,Foggy
2010-04-05,Los Angeles,29.9,17,16.5,Thunderstorm
2010-04-05,Chicago,30.1,92,25.1,Rainy
2010-04-05,Houston,27.4,10,6.5,Cloudy
2010-04-05,Phoenix,38.6,85,6.4,Thunderstorm
2010-04-05,Philadelphia,29.5,26,18.5,Snowy
2010-04-05,San Antonio,30.8,65,4.8,Thunderstorm
2010-04-05,San Diego,10.2,20,3.6,Foggy
2010-04-05,Dallas,5.5,20,2.3,Rainy
2010-04-05,San Jose,-5.9,62,24.1,Foggy
2010-04-06,New York,18.4,97,0.8,Foggy
2010-04-06,Los Angeles,28.7,77,6.9,Thunderstorm
2010-04-06,Chicago,-9.5,99,13.6,Clear
2010-04-06,Houston,13.6,12,25.3,Thunderstorm
2010-04-06,Phoenix,18.8,12,20.1,Thunderstorm
2010-04-06,Philadelphia,31.1,78,24.4,Cloudy
2010-04-06,San Antonio,-5.4,100,6.5,Rainy
2010-04-06,San Diego,-3.9,80,22.0,Foggy
2010-04-06,Dallas,6.0,29,29.0,Cloudy
2010-04-06,San Jose,3.5,24,16.7,Foggy
2010-04-07,New York,38.6,70,6.7,Foggy
2010-04-07,Los Angeles,12.5,26,7.6,Thunderstorm
2010-04-07,Chicago,16.1,78,28.5,Clear
2010-04-07,Houston,7.6,43,6.1,Thunderstorm
2010-04-07,Phoenix,-5.2,46,11.1,Foggy
2010-04-07,Philadelphia,22.2,77,1.5,Thunderstorm
2010-04-07,San Antonio,16.9,100,26.3,Cloudy
2010-04-07,San Diego,-4.7,20,11.3,Clear
2010-04-07,Dallas,6.9,10,9.3,Cloudy
2010-04-07,San Jose,35.4,59,20.9,Thunderstorm
2010-04-08,New York,38.9,83,15.6,Cloudy
2010-04-08,Los Angeles,12.6,26,23.8,Clear
2010-04-08,Chicago,21.3,33,24.5,Cloudy
2010-04-08,Houston,15.9,95,10.4,Foggy
2010-04-08,Phoenix,4.4,71,6.1,Snowy
2010-04-08,Philadelphia,-1.3,54,20.3,Clear
2010-04-08,San Antonio,-4.2,17,7.1,Thunderstorm
2010-04-08,San Diego,14.2,88,4.7,Foggy
2010-04-08,Dallas,31.0,13,10.1,Cloudy
2010-04-08,San Jose,37.6,35,23.1,Snowy
2010-04-09,New York,37.4,13,9.2,Snowy
2010-04-09,Los Angeles,16.0,80,26.9,Snowy
2010-04-09,Chicago,39.4,93,27.8,Thunderstorm
2010-04-09,Houston,5.5,66,9.4,Foggy
2010-04-09,Phoenix,-2.9,14,23.8,Foggy
2010-04-09,Philadelphia,33.2,100,19.7,Cloudy
2010-04-09,San Antonio,12.4,65,9.9,Clear
2010-04-09,San Diego,6.2,63,9.5,Rainy
2010-04-09,Dallas,7.0,58,9.8,Clear
2010-04-09,San Jose,29.5,93,21.0,Foggy
2010-04-10,New York,37.9,17,25.3,Clear
2010-04-10,Los Angeles,12.6,95,24.4,Thunderstorm
2010-04-10,Chicago,35.9,18,5.3,Thunderstorm
2010-04-10,Houston,17.1,20,14.0,Foggy
2010-04-10,Phoenix,27.5,38,2.1,Cloudy
2010-04-10,Philadelphia,-9.2,73,8.3,Clear
2010-04-10,San Antonio,11.3,14,8.1,Cloudy
2010-04-10,San Diego,18.2,10,15.8,Clear
2010-04-10,Dallas,34.6,27,4.4,Foggy
2010-04-10,San Jose,-4.1,97,5.4,Thunderstorm
2010-04-11,New York,24.3,57,2.1,Snowy
2010-04-11,Los Angeles,19.5,49,11.5,Cloudy
2010-04-11,Chicago,38.5,53,8.6,Thunderstorm
2010-04-11,Houston,36.0,16,5.9,Cloudy
2010-04-11,Phoenix,3.2,93,23.4,Clear
2010-04-11,Philadelphia,5.3,18,10.2,Foggy
2010-04-11,San Antonio,29.6,34,0.2,Cloudy
2010-04-11,San Diego,28.0,74,0.7,Clear
2010-04-11,Dallas,-6.9,79,6.3,Foggy
2010-04-11,San Jose,2.2,45,28.1,Snowy
2010-04-12,New York,36.1,83,12.1,Rainy
2010-04-12,Los Angeles,-2.9,69,10.0,Foggy
2010-04-12,Chicago,37.4,44,15.5,Thunderstorm
2010-04-12,Houston,33.9,92,29.2,Foggy
2010-04-12,Phoenix,16.3,51,7.9,Cloudy
2010-04-12,Philadelphia,13.7,13,3.8,Rainy
2010-04-12,San Antonio,9.6,96,7.9,Thunderstorm
2010-04-12,San Diego,7.7,13,2.9,Foggy
2010-04-12,Dallas,1.0,89,15.2,Rainy
2010-04-12,San Jose,35.0,37,2.3,Rainy
2010-04-13,New York,12.1,29,29.9,Cloudy
2010-04-13,Los Angeles,36.4,100,9.0,Rainy
2010-04-13,Chicago,33.0,61,20.3,Foggy
2010-04-13,Houston,2.1,96,13.9,Cloudy
2010-04-13,Phoenix,-8.4,27,16.2,Foggy
2010-04-13,Philadelphia,39.6,72,27.6,Rainy
2010-04-13,San Antonio,-3.1,89,6.0,Foggy
2010-04-13,San Diego,2.4,16,8.7,Clear
2010-04-13,Dallas,35.0,87,27.4,Rainy
2010-04-13,San Jose,28.2,19,27.7,Foggy
2010-04-14,New York,-3.8,45,25.5,Thunderstorm
2010-04-14,Los Angeles,-9.3,96,14.0,Rainy
2010-04-14,Chicago,21.8,73,25.4,Snowy
2010-04-14,Houston,9.2,70,2.7,Thunderstorm
2010-04-14,Phoenix,-1.2,27,9.7,Clear
2010-04-14,Philadelphia,-6.3,96,22.7,Thunderstorm
2010-04-14,San Antonio,31.1,19,3.3,Foggy
2010-04-14,San Diego,6.5,10,12.1,Rainy
2010-04-14,Dallas,0.8,15,2.4,Foggy
2010-04-14,San Jose,24.4,91,7.6,Rainy
2010-04-15,New York,5.5,10,26.2,Clear
2010-04-15,Los Angeles,12.2,76,15.4,Foggy
2010-04-15,Chicago,33.3,95,13.4,Clear
2010-04-15,Houston,35.4,96,0.3,Cloudy
2010-04-15,Phoenix,21.4,60,17.9,Clear
2010-04-15,Philadelphia,5.3,52,19.6,Thunderstorm
2010-04-15,San Antonio,36.0,59,23.3,Cloudy
2010-04-15,San Diego,-4.2,47,13.9,Foggy
2010-04-15,Dallas,37.4,79,17.2,Foggy
2010-04-15,San Jose,4.7,13,17.7,Cloudy
2010-04-16,New York,-8.5,46,4.7,Clear
2010-04-16,Los Angeles,22.9,57,12.0,Foggy
2010-04-16,Chicago,8.7,71,27.8,Rainy
2010-04-16,Houston,11.1,73,10.8,Cloudy
2010-04-16,Phoenix,7.8,91,7.7,Snowy
2010-04-16,Philadelphia,32.0,32,27.5,Snowy
